name,price,rating,ac_type,capacity,features
IFB CI223SL32SGN1 2 Ton 3 Star 2025 Inverter Split AC,"₹48,590",--rating: 4.4;,Split AC,2 Ton Capacity,"['LED Panel Display', '2-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Hitachi RAS.G322PCBISS 2 Ton 3 Star 2024 Inverter Split AC,"₹43,990",--rating: 4.1;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']"
IFB CI173SL22SGM1 1.5 Ton 3 Star 2025 Inverter Split AC,"₹35,800",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Haier HS24HD-AOW3BN-INV 2 Ton 3 Star Inverter Split AC,"₹49,890",--rating: 4.6;,Split AC,2 Ton Capacity,"['Air Swing', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Haier HSU19K-PZAIM5BN-INV 1.6 Ton 5 Star 2025 Inverter Split AC,"₹42,850",--rating: 4.7;,Split AC,1.6 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Panasonic CS/CU-EU18BKY5X 1.5 Ton 5 Star Inverter Split AC,"₹43,199",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Whirlpool 3DCool SAI16P55DEB0 1.5 Ton 5 Star Inverter Split AC,"₹37,490",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
Carrier 18K Estrella Exi CIW18EC5R32F0 1.5 Ton 5 Star 2024 Inverter Window AC,"₹38,990",--rating: 4.3;,Window AC,1.5 Ton Capacity,"['Digital Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating']"
IFB CI185SS22SGN1 1.5 Ton 5 Star 2024 Inverter Split AC,"₹39,794",--rating: 4;,Split AC,1.5 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
IFB CI133SS11RGM1 1 Ton 3 Star Inverter Split AC,"₹29,997",--rating: 4.7;,Split AC,1 Ton Capacity,"['LED Display Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Carrier CAI19EE4R35F0 1.5 Ton 4 Star 2025 Inverter Split AC,"₹36,090",--rating: 4;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Whirlpool Magicool SAI17P34MCP0 1.5 Ton 3 Star 2024 Inverter Split AC,"₹35,400",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Whirlpool SAI17B54SED0 1.5 Ton 5 Star 2024 Inverter Split AC,"₹37,999",--rating: 4.6;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
IFB CI133SL11RGM1 1 Ton 3 Star 2025 Inverter Split AC,"₹29,080",--rating: 4.7;,Split AC,1 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Blue Star IC318TNU 1.5 Ton 3 Star 2025 Inverter Split AC,"₹35,713",--rating: 4;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Carrier CAW19EC3R35F0 1.5 Ton 3 Star 2025 Window AC,"₹33,490",--rating: 4.75;,Window AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating']"
IFB CI183GN22RGN1 1.5 Ton 3 Star 2025 Inverter Split AC,"₹35,850",--rating: 4.05;,Split AC,1.5 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Whirlpool Supremecool SAI20P35SEB0 2 Ton 3 Star Inverter Split AC,"₹39,999",--rating: 4.55;,Split AC,2 Ton Capacity,"['Hidden Display Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
IFB CI223GN32RGN1 2 Ton 3 Star 2025 Inverter Split AC,"₹45,001",--rating: 4.3;,Split AC,2 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Godrej SIC 18ITC5-WWD 1.5 Ton 5 Star 2024 Inverter Split AC,"₹34,990",--rating: 4.65;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature', '5 Star Rating']"
Godrej SIC 12TTC3-GWK 1 Ton 3 Star 2024 Inverter Split AC,"₹29,490",--rating: 4.4;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Godrej EI 12TINV3R32 WWK 1 Ton 3 Star 2024 Inverter Split AC,"₹30,290",--rating: 4;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature', '3 Star Rating']"
Blue Star ID512ZNURS 1 Ton 5 Star 2025 Inverter Split AC,"₹38,500",--rating: 4.5;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLW12C2YWSEW 1 Ton 2 Star 2025 Window AC,"₹28,500",--rating: 4.5;,Window AC,1 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '2 Star Rating']"
Blue Star IC518ZNURS 1.5 Ton 5 Star 2025 Inverter Split AC,"₹40,990",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Midea MAI12SD3R35W0 1 Ton 3 Star 2025 Inverter Split AC,"₹34,990",--rating: 4;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Carrier CAI12EE3R35W0 1 Ton 3 Star 2025 Inverter Split AC,"₹30,390",--rating: 4.05;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Carrier CAI24CE5R35F0 2 Ton 5 Star 2024 Inverter Split AC,"₹81,240",--rating: 4.3;,Split AC,2 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Haier HSU18K-PYSG3BN-INV 1.5 Ton 3 Star 2024 Inverter Split AC,"₹33,650",--rating: 4.6;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating']"
Hitachi RAS.V512PCBISH1 1 Ton 5 Star 2024 Inverter Split AC,"₹38,490",--rating: 4;,Split AC,1 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature']"
Panasonic CS/CU-KN12AKY 1 Ton 3 Star 2024 Split AC,"₹35,540",--rating: 4;,Split AC,1 Ton Capacity,"['2-Way Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons', '3 Star Rating']"
Hitachi RAS.G324PCCISS 2 Ton 3 Star 2024 Inverter Split AC,"₹60,724",--rating: 4.35;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']"
Panasonic CS/CU-SU18AKY3T 1.5 Ton 3 Star 2025 Inverter Split AC,"₹37,500",--rating: 4.55;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Samsung AR50F24D1XH 2 Ton 3 Star 2025 Split Inverter AC,"₹44,990",--rating: 4.4;,Split AC,2 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Hitachi 3400SXL RAS.D322PCBIBS 2 Ton 3 Star 2025 Inverter Split AC,"₹54,490",--rating: 4.4;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Samsung WindFree AR60F24D13W 2 Ton 3 Star 2025 Inverter Split AC,"₹48,990",--rating: 4.25;,Split AC,2 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Blue Star IB318QNUS 1.5 Ton 3 Star 2024 Inverter Split AC,"₹60,000",--rating: 4.4;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Blue Star ID512TNUR 1 Ton 5 Star 2025 Inverter Split AC,"₹37,600",--rating: 4.45;,Split AC,1 Ton Capacity,"['Hidden LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating']"
Blue Star IC312TNU 1 Ton 3 Star 2025 Inverter Split AC,"₹31,753",--rating: 4.15;,Split AC,1 Ton Capacity,"['Hidden LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Panasonic CS/CU-WU12BKYFM 1 Ton 3 Star 2025 Inverter Split AC,"₹35,990",--rating: 4.25;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter']"
Carrier CIW19SC3R35F0 1.5 Ton 3 Star 2025 Inverter Window AC,"₹44,179",--rating: 4.3;,Window AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', '100% Copper  Coil with Anti- Corrosion Blue Coating Condenser Coil']"
Haier HSU13K-PYFR3BN-INV 1 Ton 3 Star 2025 Inverter Split AC,"₹32,990",--rating: 4.5;,Split AC,1 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
LG US-Q14ANZE 1 Ton 5 Star 2025 Inverter Split AC,"₹39,990",--rating: 4.7;,Split AC,1 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Inverter', 'Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Samsung Windfree AR60F19D1XW 1.5 Ton 3 Star 2025 Inverter Split AC,"₹63,490",--rating: 4.7;,Split AC,1.5 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
LG US-Q24ENXE 2 Ton 3 Star 2025 Inverter Split AC,"₹55,990",--rating: 4.55;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Godrej SIC 12TTC3 WYQ 1 Ton 3 Star 2024 Inverter Split AC,"₹29,990",--rating: 4.55;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Godrej SIC 12ITC5 WWR 1 Ton 5 Star 2024 Inverter Split AC,"₹35,900",--rating: 4.35;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Blue Star IE312YNU 1 Ton 3 Star 2024 Inverter Split AC,"₹29,990",--rating: 4.2;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Onida IR243MJS 2 Ton 3 Star 2024 Inverter Split AC,"₹35,990",--rating: 4.65;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Auto Clean', '3 Star Rating', 'Copper Condenser Coil']"
Voltas 123VH Vectra Prism 1 Ton 3 Star 2023 Inverter Split AC,"₹36,499",--rating: 4.35;,Split AC,1 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Hot And Cold, Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
BPL BAS-V243PBYG 2 Ton 3 Star 2024 Inverter Split AC,"₹64,990",--rating: 4.35;,Split AC,2 Ton Capacity,"['Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating']"
Blue Star IC512DNUR 1 Ton 5 Star 2023 Inverter Split AC,"₹58,000",--rating: 4.75;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating']"
Haier HSU18T-POW3BN-FS 1.5 Ton 3 Star 2024 Split AC,"₹39,184",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['Air Swing', 'Dehumidification', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Blue Star IC312VNUS 1 Ton 3 Star 2023 Inverter Split Ac,"₹32,900",--rating: 4.1;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating']"
Lloyd GLW18C5XWSEA 1.5 Ton 5 Star Window AC,"₹34,500",--rating: 4;,Window AC,1.5 Ton Capacity,"['Digital LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Realme TechLife 103IPG24WRS 1 Ton 3 Star 2024 Inverter Split AC,"₹49,999",--rating: 4.65;,Split AC,1 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature']"
Daikin FTKY35UV16W3 1 Ton 3 Star 2023 Inverter Split AC,"₹32,024",--rating: 4.6;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Voltas 123V Vertis Elite Gold 1 Ton 3 Star 2024 Inverter Split AC,"₹29,990",--rating: 4.4;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Daikin FTL30UV16V1 0.9 Ton 3 Star 2024 Split AC,"₹33,758",--rating: 4.05;,Split AC,0.9 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Panasonic CS/CU-EU18AKY3X 1.5 Ton 3 Star 2024 Inverter Split AC,"₹52,100",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Haier HSU18V-POW3BN-INV 1.5 Ton 3 Star 2023 Inverter Split AC,"₹51,471",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Cruise CWCVBJ-VU5F245 2 Ton 5 Star 2023 Inverter Split AC,"₹47,989",--rating: 4.75;,Split AC,2 Ton Capacity,"['Magic LED Display Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Blue Star IC512VNUAV 1 Ton 5 Star 2023 Inverter Split AC,"₹38,250",--rating: 4.4;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature']"
Voltas 125V Vectra Elite-1 1 Ton 5 Star 2024 Inverter Split AC,"₹37,750",--rating: 4.45;,Split AC,1 Ton Capacity,"['Hidden (LED) Panel Display', '4-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating']"
Panasonic CS/CU-AU18AKYFA 1.5 Ton 3 Star Inverter Split AC,"₹39,590",--rating: 4.4;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Blue Star IC512TNUR 1 Ton 5 Star 2024 Inverter Split AC,"₹38,600",--rating: 4.65;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
Blue Star IA318TKU 1.5 Ton 3 Star 2023 Inverter Split AC,"₹37,500",--rating: 4;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Blue Star IC518ENU 1.5 Ton 5 Star Inverter Split AC,"₹60,000",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Blue Star IB312TKU 1 Ton 3 Star 2023 Inverter Split AC,"₹39,439",--rating: 4.3;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating']"
Godrej WFC 12UTC3 WWA 1 Ton 3 Star 2024 Window AC,"₹26,990",--rating: 4.6;,Window AC,1 Ton Capacity,"['Digital Panel Display', 'Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']"
Godrej EI 18DINV3R32 SYB AL 1.5 Ton 3 Star 2024 Inverter Split AC,"₹29,490",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature', '3 Star Rating']"
Haier HSU13K-PYSS3BN-INV 1 Ton 3 Star 2024 Inverter Split AC,"₹32,500",--rating: 4.5;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Hitachi RAS.G318PCBISF 1.5 Ton 3 Star 2023 Inverter Split AC,"₹36,850",--rating: 4.05;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Lloyd Stylus GLS12V3FOGSY 1 Ton 3 Star 2024 Inverter Split AC,"₹33,990",--rating: 4.15;,Split AC,1 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Whirlpool SAI12P34MCP1 1 Ton 3 Star 2024 Inverter Split AC,"₹29,450",--rating: 4.75;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Hitachi RAS.G324PCBISF 2 Ton 3 Star 2023 Inverter Split AC,"₹50,545",--rating: 4.4;,Split AC,2 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Haier HSU18K-PYSS5BN-INV 1.5 Ton 5 Star 2024 Inverter Split AC,"₹50,990",--rating: 4.6;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
Hitachi RAS.G518PCBISF 1.5 Ton 5 Star 2023 Inverter Split AC,"₹43,500",--rating: 4.35;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Blue Star ID312VNU 1 Ton 3 Star 2023 Inverter Split AC,"₹28,272",--rating: 4.75;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Hitachi RAS.E318PCBIB 1.5 Ton 3 Star 2023 Inverter Split AC,"₹33,985",--rating: 4.35;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Croma CRLAH18IND170266 1.5 Ton 3 Star 2024 Inverter Split AC,"₹38,994",--rating: 4.05;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Inverter', 'Hot And Cold, Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Panasonic CS/CU-EU12AKY5F 1 Ton 5 Star 2024 Inverter Split AC,"₹41,000",--rating: 4.45;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating']"
Carrier Estrella Ex CAW24EC3R32F0 2 Ton 3 Star 2024 Window AC,"₹38,950",--rating: 4.45;,Window AC,2 Ton Capacity,"['Digital Panel Display', 'Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Haier HWU18I-AOW5BN-INV 1.5 Ton 5 Star 2023 Inverter Window AC,"₹35,990",--rating: 4.05;,Window AC,1.5 Ton Capacity,"['Digital Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Panasonic CS/CU-VU18AKYF 1.5 Ton 5 Star Inverter Split AC,"₹50,890",--rating: 4.05;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean']"
Lloyd Stylus GLS18V3KOGSY 1.5 Ton 3 Star 2024 Inverter Split AC,"₹37,490",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Voltas 185V CAS 1.5 Ton 5 Star 2024 Inverter Split AC,"₹38,990",--rating: 4.2;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Panasonic CS/CU-HU12AKYF 1 Ton 5 Star 2024 Inverter Split AC,"₹30,490",--rating: 4;,Split AC,1 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
Carrier Xcel Lumo CAI18CL5R34F0 1.5 Ton 5 Star 2024 Inverter Split AC,"₹45,000",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Carrier Ester Pro Exi CAI18ES5R34F1 1.5 Ton 5 Star 2024 Inverter Split AC,"₹38,890",--rating: 4.75;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Blue Star FC318VNU 1.5 Ton 3 Star 2023 Split AC,"₹38,900",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
